patch_id,p
Ghana_1078550_288_96,0.07954175684035977
Ghana_1078550_288_128,0.09330159235724748
Ghana_1078550_288_160,0.11357066583237259
Ghana_1078550_288_192,0.08774028660463182
Ghana_1078550_288_224,0.09026506645332985
Ghana_1078550_288_256,0.10622225462100285
Ghana_1078550_288_288,0.09106351123756748
Ghana_1078550_288_320,0.07754094850661623
Ghana_1078550_288_352,0.08012299366489002
Ghana_1078550_288_416,0.17796392714143536
Ghana_1078550_288_448,0.0749025708687682
Ghana_1078550_288_480,0.07940805522959062
Ghana_1078550_320_0,0.08289365936660259
Ghana_1078550_320_32,0.08278259647718472
Ghana_1078550_320_64,0.06637688850133643
Ghana_1078550_320_96,0.07836094843819516
Ghana_1078550_320_128,0.08742172123528011
Ghana_1078550_320_160,0.08685313507445175
Ghana_1078550_320_192,0.06645716464997155
Ghana_1078550_320_224,0.08781922798378372
Ghana_1078550_320_256,0.08778817057542461
Ghana_1078550_320_288,0.05820127717714211
Ghana_1078550_320_320,0.06701073402272967
Ghana_1078550_320_352,0.06606241115898762
Ghana_1078550_320_416,0.08839627760082175
Ghana_1078550_320_448,0.08604118354030216
Ghana_1078550_320_480,0.08399213881170431
Ghana_1078550_352_0,0.07212742412864258
Ghana_1078550_352_32,0.07762748559298407
Ghana_1078550_352_64,0.08970277102341283
Ghana_1078550_352_96,0.09212413855673943
Ghana_1078550_352_128,0.08752581973918316
Ghana_1078550_352_160,0.08705311004795323
Ghana_1078550_352_192,0.07744924146843803
Ghana_1078550_352_224,0.08500928330313162
Ghana_1078550_352_256,0.07949057466129567
Ghana_1078550_352_288,0.07825916581423799
Ghana_1078550_352_320,0.07136494130180598
Ghana_1078550_352_352,0.08596543947208853
Ghana_1078550_352_384,0.062341515161296
Ghana_1078550_352_480,0.08393330812567998
Ghana_1078550_384_0,0.0742995732368589
Ghana_1078550_384_32,0.07732506622046312
Ghana_1078550_384_64,0.07642966910829548
Ghana_1078550_384_96,0.07004302094562254
Ghana_1078550_384_128,0.07898671120857484
Ghana_1078550_384_160,0.08694994455908812
Ghana_1078550_384_192,0.0790092562577043
Ghana_1078550_384_224,0.09041030490816428
Ghana_1078550_384_256,0.0768105639146573
Ghana_1078550_384_288,0.0913211998313459
Ghana_1078550_384_320,0.07921560858728827
Ghana_1078550_384_352,0.06782271892451357
Ghana_1078550_384_384,0.07311441206211221
Ghana_1078550_384_416,0.08078397291233219
Ghana_1078550_384_480,0.0802468186991864
Ghana_1078550_416_0,0.07327353305204999
Ghana_1078550_416_32,0.08180796756861715
Ghana_1078550_416_64,0.07619392425371717
Ghana_1078550_416_96,0.08128425878206696
Ghana_1078550_416_128,0.08256559941044539
Ghana_1078550_416_160,0.08634291810193093
Ghana_1078550_416_192,0.09103870499721026
Ghana_1078550_416_224,0.09230646473757718
Ghana_1078550_416_256,0.08466548579167549
Ghana_1078550_416_288,0.08207209531486326
Ghana_1078550_416_320,0.07131995235761253
Ghana_1078550_416_352,0.07360881909742505
Ghana_1078550_416_384,0.07236054132615014
Ghana_1078550_448_0,0.08388485718482613
Ghana_1078550_448_32,0.09024820061557884
Ghana_1078550_448_64,0.08936279376504319
Ghana_1078550_448_96,0.08747236899201166
Ghana_1078550_448_128,0.07819974232181554
Ghana_1078550_448_160,0.08327992684341724
Ghana_1078550_448_192,0.07508395525446263
Ghana_1078550_448_224,0.0694536869397762
Ghana_1078550_448_256,0.07245955721291206
Ghana_1078550_448_288,0.07441040893939542
Ghana_1078550_448_320,0.06446196239227071
Ghana_1078550_448_352,0.07445589012560733
Ghana_1078550_448_384,0.07854487355120077
Ghana_1078550_448_416,0.08416860959295247
Ghana_1078550_448_480,0.07989361825036347
Ghana_1078550_480_0,0.08538334172101679
Ghana_1078550_480_32,0.09371890191266602
Ghana_1078550_480_64,0.08427193745851069
Ghana_1078550_480_96,0.08764603450841219
Ghana_1078550_480_128,0.08711790481847269
Ghana_1078550_480_160,0.07818232070665529
Ghana_1078550_480_192,0.08159339603482409
Ghana_1078550_480_224,0.07364789717366885
Ghana_1078550_480_256,0.06870456358648079
Ghana_1078550_480_288,0.06938377148150714
Ghana_1078550_480_320,0.07535193580596324
Ghana_1078550_480_352,0.07667517541429165
Ghana_1078550_480_384,0.09455303581687527
Ghana_1078550_480_416,0.08872902349315852
Ghana_1078550_480_448,0.26326457748867454
Ghana_1078550_480_480,0.0719934096882169
Ghana_97059_0_0,0.6737156155136769
Ghana_97059_0_32,0.838300722009726
Ghana_97059_0_64,0.7870484888236122
Ghana_97059_0_96,0.7531544839406618
Ghana_97059_0_128,0.709636036940116
Ghana_97059_0_160,0.639080175476421
Ghana_97059_0_192,0.3586508862947181
Ghana_97059_0_224,0.2538172897863959
Ghana_97059_0_256,0.3376389433829896
Ghana_97059_0_288,0.13068087652994545
Ghana_97059_0_320,0.09246186657288448
Ghana_97059_0_352,0.06601924485072158
Ghana_97059_0_384,0.1203647572947677
Ghana_97059_0_416,0.5588908955783144
Ghana_97059_0_448,0.5383636680599333
Ghana_97059_0_480,0.6097018344503722
Ghana_97059_32_0,0.9794494441604867
Ghana_97059_32_32,0.9324847220488242
Ghana_97059_32_64,0.742216824985011
Ghana_97059_32_96,0.7430181094981851
Ghana_97059_32_128,0.6642895219766282
Ghana_97059_32_160,0.8409210399971787
Ghana_97059_32_192,0.7719684632487518
Ghana_97059_32_224,0.8479225940042205
Ghana_97059_32_256,0.34757138315974034
Ghana_97059_32_320,0.5206720901159294
Ghana_97059_32_352,0.08465576934663334
Ghana_97059_32_384,0.06988173875421796
Ghana_97059_32_416,0.6304568556047498
Ghana_97059_32_448,0.5314498703246622
Ghana_97059_32_480,0.4555808684277675
Ghana_97059_64_0,0.45489382802244277
Ghana_97059_64_32,0.8300206614078687
Ghana_97059_64_64,0.5602737608293903
Ghana_97059_64_96,0.6871601306161833
Ghana_97059_64_128,0.8542671043089403
Ghana_97059_64_160,0.7566858602484137
Ghana_97059_64_192,0.4306704787509404
Ghana_97059_64_224,0.7561593260515034
Ghana_97059_64_256,0.6513823018353202
Ghana_97059_64_288,0.1579676217445028
Ghana_97059_64_320,0.15502252826257198
Ghana_97059_64_352,0.26765341339862936
Ghana_97059_64_384,0.0818571036923479
Ghana_97059_64_416,0.17681123129072096
Ghana_97059_64_448,0.29537840782105557
Ghana_97059_64_480,0.2318726815605096
Ghana_97059_96_0,0.613231198551425
Ghana_97059_96_32,0.3958345669509099
Ghana_97059_96_64,0.6473813677133773
Ghana_97059_96_96,0.9107040631701397
Ghana_97059_96_128,0.8610412559781361
Ghana_97059_96_160,0.603602297215643
Ghana_97059_96_192,0.09330627946191565
Ghana_97059_96_224,0.5115504683435672
Ghana_97059_96_256,0.7032592884461012
Ghana_97059_96_288,0.7020499860028819
Ghana_97059_96_352,0.5
Ghana_97059_96_384,0.2196253238401858
Ghana_97059_96_416,0.42234196947267244
Ghana_97059_96_448,0.2593547042849925
Ghana_97059_96_480,0.1869998467914462
Ghana_97059_128_0,0.5579455656733989
Ghana_97059_128_32,0.6092379847336221
Ghana_97059_128_64,0.5
Ghana_97059_128_96,0.7401867345346371
Ghana_97059_128_128,0.7932898235846503
Ghana_97059_128_160,0.9457713675474736
Ghana_97059_128_192,0.905191997285874
Ghana_97059_128_224,0.8852933789529233
Ghana_97059_128_256,0.9822363279746602
Ghana_97059_128_288,0.9713474143715419
Ghana_97059_128_320,0.8220067584239343
Ghana_97059_128_352,0.5079621485691538
Ghana_97059_128_416,0.5913280343301365
Ghana_97059_128_448,0.30964149065903657
Ghana_97059_128_480,0.30631858841548243
Ghana_97059_160_0,0.7901829489112189
Ghana_97059_160_32,0.621688631069061
Ghana_97059_160_64,0.435347249046709
Ghana_97059_160_96,0.8037434713209954
Ghana_97059_160_128,0.8428962964623523
Ghana_97059_160_160,0.877033119794445
Ghana_97059_160_192,0.5903518952399026
Ghana_97059_160_224,0.9153302733344231
Ghana_97059_160_256,0.9880454696229374
Ghana_97059_160_288,0.9967510536639725
Ghana_97059_160_320,0.9933926991341088
Ghana_97059_160_352,0.8151248576614184
Ghana_97059_160_384,0.7488039633377738
Ghana_97059_160_416,0.2907332110806639
Ghana_97059_160_448,0.20385661861237783
Ghana_97059_160_480,0.1288147726552411
Ghana_97059_192_0,0.9162337432182621
Ghana_97059_192_32,0.916403196219541
Ghana_97059_192_64,0.6877247305818639
Ghana_97059_192_96,0.48920411624926224
Ghana_97059_192_128,0.514354837956459
Ghana_97059_192_160,0.6534647727347086
Ghana_97059_192_192,0.26698092910859056
Ghana_97059_192_224,0.5404869519040052
Ghana_97059_192_256,0.9614053843317155
Ghana_97059_192_288,0.9515037142407066
Ghana_97059_192_320,0.9804248003873799
Ghana_97059_192_352,0.535286818783979
Ghana_97059_192_384,0.6276586299128843
Ghana_97059_192_416,0.28917830575620107
Ghana_97059_192_448,0.1382291586355183
Ghana_97059_192_480,0.21419327725518955
Ghana_97059_224_0,0.8906356614227938
Ghana_97059_224_32,0.9773534756098642
Ghana_97059_224_64,0.9606727192833447
Ghana_97059_224_96,0.9389215870942863
Ghana_97059_224_128,0.7880187893511256
Ghana_97059_224_160,0.757935625152367
Ghana_97059_224_192,0.5072404217965899
Ghana_97059_224_224,0.674175272394754
Ghana_97059_224_256,0.6982883722098486
Ghana_97059_224_288,0.9914380481499872
Ghana_97059_224_320,0.968045400538873
Ghana_97059_224_352,0.7794750191302506
Ghana_97059_224_384,0.819548678159445
Ghana_97059_224_416,0.7470367701397259
Ghana_97059_224_448,0.8001112876959903
Ghana_97059_224_480,0.6429978103374462
Ghana_97059_256_0,0.8050353748208112
Ghana_97059_256_32,0.8334655067753619
Ghana_97059_256_64,0.9942586832476458
Ghana_97059_256_96,0.9968378951178609
Ghana_97059_256_128,0.7739598212441029
Ghana_97059_256_160,0.9460578607353632
Ghana_97059_256_192,0.8122857031062661
Ghana_97059_256_224,0.48922733329508306
Ghana_97059_256_256,0.7326777448389991
Ghana_97059_256_288,0.9313581503252988
Ghana_97059_256_320,0.9598344360653803
Ghana_97059_256_352,0.8207595822850248
Ghana_97059_256_384,0.8276426228561968
Ghana_97059_256_416,0.8916837195288977
Ghana_97059_256_448,0.8446540965914529
Ghana_97059_256_480,0.7682007734081071
Ghana_97059_288_0,0.7622106768507407
Ghana_97059_288_32,0.8931893914038146
Ghana_97059_288_64,0.5761043205369023
Ghana_97059_288_96,0.7507999612826358
Ghana_97059_288_128,0.9029441217364242
Ghana_97059_288_160,0.8706124863239371
Ghana_97059_288_192,0.5623549859357371
Ghana_97059_288_224,0.632832677000722
Ghana_97059_288_256,0.5893138624434567
Ghana_97059_288_288,0.726816039455621
Ghana_97059_288_320,0.8237853657116109
Ghana_97059_288_352,0.7887971471012037
Ghana_97059_288_384,0.8343316565603334
Ghana_97059_288_416,0.739808668950575
Ghana_97059_288_448,0.6680121122927724
Ghana_97059_288_480,0.6734113993796621
Ghana_97059_320_0,0.662901370649937
Ghana_97059_320_32,0.7784282287523117
Ghana_97059_320_64,0.9009656825947673
Ghana_97059_320_96,0.7520740009367484
Ghana_97059_320_128,0.8778602129566758
Ghana_97059_320_160,0.9770786768230881
Ghana_97059_320_192,0.9919087932705213
Ghana_97059_320_224,0.9944837658516721
Ghana_97059_320_256,0.7806700081490707
Ghana_97059_320_288,0.4265030447377007
Ghana_97059_320_320,0.8095454412356347
Ghana_97059_320_352,0.8991664995119605
Ghana_97059_320_384,0.8566571212536519
Ghana_97059_320_416,0.6813663082372176
Ghana_97059_320_448,0.43086446874111817
Ghana_97059_320_480,0.6711655197680675
Ghana_97059_352_0,0.6566956749339204
Ghana_97059_352_32,0.6674824764055699
Ghana_97059_352_64,0.6686519486548568
Ghana_97059_352_96,0.9084977161181885
Ghana_97059_352_128,0.9544421781000431
Ghana_97059_352_160,0.9844058169180354
Ghana_97059_352_192,0.995344787508613
Ghana_97059_352_224,0.9930351581508308
Ghana_97059_352_256,0.9631703898096374
Ghana_97059_352_288,0.8223171839983501
Ghana_97059_352_320,0.7815932690805584
Ghana_97059_352_352,0.9862284155099657
Ghana_97059_352_384,0.962049389240143
Ghana_97059_352_416,0.7336803924060379
Ghana_97059_352_448,0.6992879510975246
Ghana_97059_352_480,0.7433101475337467
Ghana_97059_384_0,0.8830401510420007
Ghana_97059_384_32,0.8723974144357503
Ghana_97059_384_64,0.9223487975313918
Ghana_97059_384_96,0.9743390695973935
Ghana_97059_384_128,0.9887634055819101
Ghana_97059_384_160,0.9971337759855838
Ghana_97059_384_192,0.9965378044900973
Ghana_97059_384_224,0.9956259949991575
Ghana_97059_384_256,0.9859209741889907
Ghana_97059_384_288,0.7961319710576302
Ghana_97059_384_320,0.8657263946361494
Ghana_97059_384_352,0.5655337119149905
Ghana_97059_384_384,0.8734406996087479
Ghana_97059_384_416,0.8556401809744825
Ghana_97059_384_448,0.7352927870911811
Ghana_97059_384_480,0.5102060887929651
Ghana_97059_416_0,0.9452152107746222
Ghana_97059_416_32,0.9581168078996933
Ghana_97059_416_64,0.9068591941485807
Ghana_97059_416_96,0.8291480282917624
Ghana_97059_416_128,0.8404307862598626
Ghana_97059_416_160,0.975287956044584
Ghana_97059_416_192,0.9895128205177364
Ghana_97059_416_224,0.9999848622395718
Ghana_97059_416_256,0.9937521630519506
Ghana_97059_416_288,0.9445845889462258
Ghana_97059_416_320,0.9460825825748694
Ghana_97059_416_352,0.9679429162476353
Ghana_97059_416_384,0.9820158858447494
Ghana_97059_416_416,0.9390573343419107
Ghana_97059_416_448,0.6411500492740697
Ghana_97059_416_480,0.31061935543111807
Ghana_97059_448_0,0.9520354542448509
Ghana_97059_448_32,0.9251818673835337
Ghana_97059_448_64,0.9265041457450693
Ghana_97059_448_96,0.9381299844580885
Ghana_97059_448_128,0.8645790976226104
Ghana_97059_448_160,0.9874840206758297
Ghana_97059_448_192,0.9863071594076188
Ghana_97059_448_224,0.9870858918055155
Ghana_97059_448_256,0.9972698567010325
Ghana_97059_448_288,0.9378904793975349
Ghana_97059_448_320,0.9498051901964714
Ghana_97059_448_352,0.8601793130250875
Ghana_97059_448_384,0.9121142044977772
Ghana_97059_448_416,0.768991407601801
Ghana_97059_448_448,0.41735050735757606
Ghana_97059_448_480,0.4149658849509553
Ghana_97059_480_0,0.9756064468568261
Ghana_97059_480_32,0.9583285035195986
Ghana_97059_480_64,0.9693736005629885
Ghana_97059_480_96,0.9896425913378268
Ghana_97059_480_128,0.9403385765626181
Ghana_97059_480_160,0.9458649882258139
Ghana_97059_480_192,0.9942896937281208
Ghana_97059_480_224,0.9999862242265999
Ghana_97059_480_256,0.9932476982347105
Ghana_97059_480_288,0.9932310016046245
Ghana_97059_480_320,0.9806144887505517
Ghana_97059_480_352,0.973712588910455
Ghana_97059_480_384,0.9340220233081995
Ghana_97059_480_416,0.9475629600688226
Ghana_97059_480_448,0.5769735591382646
Ghana_97059_480_480,0.23593716998373332
Ghana_359826_0_0,0.06367304552005519
Ghana_359826_0_32,0.06657972726863563
Ghana_359826_0_64,0.07599474890485121
Ghana_359826_0_96,0.07825210107971509
Ghana_359826_0_128,0.05998697784797952
Ghana_359826_0_160,0.07833981338099566
Ghana_359826_0_192,0.06999399783768154
Ghana_359826_0_224,0.07249732311477047
Ghana_359826_0_256,0.07473375504183419
Ghana_359826_0_288,0.07186629891973843
Ghana_359826_0_320,0.07642329703494734
Ghana_359826_0_352,0.07896300894375957
Ghana_359826_0_384,0.07917586924224651
Ghana_359826_0_416,0.07313145616604759
Ghana_359826_0_448,0.0801679302598731
Ghana_359826_0_480,0.07030994675475319
Ghana_359826_32_0,0.0709235639436527
Ghana_359826_32_32,0.06081350144217899
Ghana_359826_32_64,0.07156235637636081
Ghana_359826_32_96,0.07655410678743835
Ghana_359826_32_128,0.07794316310886155
Ghana_359826_32_160,0.07763162304678106
Ghana_359826_32_256,0.08093261362567523
Ghana_359826_32_288,0.07738129379662814
Ghana_359826_32_320,0.07783554899747117
Ghana_359826_32_352,0.07872667244364034
Ghana_359826_32_384,0.07227600043554734
Ghana_359826_32_416,0.07745285235105875
Ghana_359826_32_448,0.08095587442473634
Ghana_359826_32_480,0.07160060587286696
Ghana_359826_64_0,0.06039318795573453
Ghana_359826_64_32,0.06748894485794535
Ghana_359826_64_64,0.07354351962489157
Ghana_359826_64_96,0.07460399887075099
Ghana_359826_64_128,0.07763756358453518
Ghana_359826_64_160,0.08227575621985925
Ghana_359826_64_192,0.08080571913121574
Ghana_359826_64_224,0.06894774833305328
Ghana_359826_64_256,0.07576975799279594
Ghana_359826_64_288,0.07659415353266773
Ghana_359826_64_320,0.08859715158831023
Ghana_359826_64_352,0.07897245506956838
Ghana_359826_64_384,0.07416564046158379
Ghana_359826_64_416,0.07684491224620554
Ghana_359826_64_448,0.07750323426837578
Ghana_359826_64_480,0.07210598519497523
Ghana_359826_96_0,0.06957656875985936
Ghana_359826_96_32,0.07022608870880978
Ghana_359826_96_64,0.0725638513345852
Ghana_359826_96_96,0.070041147697916
Ghana_359826_96_128,0.08117814728904639
Ghana_359826_96_160,0.0695763736135371
Ghana_359826_96_192,0.08225277050884522
Ghana_359826_96_224,0.075506988997053
Ghana_359826_96_256,0.07350346178943094
Ghana_359826_96_288,0.07402763402307966
Ghana_359826_96_320,0.0692086342204626
Ghana_359826_96_352,0.07870601921363057
Ghana_359826_96_384,0.07702502294724908
Ghana_359826_96_416,0.09985222294178382
Ghana_359826_96_448,0.08605515281642812
Ghana_359826_96_480,0.07881720876311649
Ghana_359826_128_0,0.07438384764317474
Ghana_359826_128_32,0.08462768570592534
Ghana_359826_128_64,0.1317904229075281
Ghana_359826_128_96,0.06939252436980486
Ghana_359826_128_128,0.07611732827695411
Ghana_359826_128_160,0.06412785246608328
Ghana_359826_128_192,0.0666850532205921
Ghana_359826_128_224,0.08115445543797759
Ghana_359826_128_256,0.08364740845759641
Ghana_359826_128_288,0.07136737852836174
Ghana_359826_128_320,0.06604852282284568
Ghana_359826_128_352,0.04700622093745055
Ghana_359826_128_384,0.08995157988344463
Ghana_359826_128_416,0.09131418358847519
Ghana_359826_128_448,0.09935112389880645
Ghana_359826_128_480,0.08185980084148817
Ghana_359826_160_0,0.06963477297468289
Ghana_359826_160_32,0.06984614100449164
Ghana_359826_160_64,0.07950937815831023
Ghana_359826_160_96,0.07199681225800877
Ghana_359826_160_128,0.08462061598928416
Ghana_359826_160_160,0.08895410699327522
Ghana_359826_160_192,0.08435096303332158
Ghana_359826_160_224,0.0845483483610444
Ghana_359826_160_256,0.08859390534314451
Ghana_359826_160_288,0.0847290917458227
Ghana_359826_160_320,0.07501318407850267
Ghana_359826_160_352,0.06736983657080786
Ghana_359826_160_384,0.061959809374549604
Ghana_359826_160_416,0.06827669944838395
Ghana_359826_160_448,0.08192273647987369
Ghana_359826_160_480,0.07961920311730566
Ghana_359826_192_0,0.05975012460703362
Ghana_359826_192_32,0.06649403978330433
Ghana_359826_192_64,0.06894539406906458
Ghana_359826_192_96,0.07230387371764063
Ghana_359826_192_128,0.07948051861340165
Ghana_359826_192_160,0.07991976563569356
Ghana_359826_192_192,0.07562782753856093
Ghana_359826_192_224,0.15027245571233347
Ghana_359826_192_256,0.07847692432695737
Ghana_359826_192_288,0.07279136796603994
Ghana_359826_192_320,0.0706015624814516
Ghana_359826_192_352,0.06041271786873456
Ghana_359826_192_384,0.060929592273730925
Ghana_359826_192_416,0.07191158763594074
Ghana_359826_192_448,0.07885958244222534
Ghana_359826_192_480,0.07222933645477425
Ghana_359826_224_0,0.05435821688087232
Ghana_359826_224_32,0.05518995877091094
Ghana_359826_224_64,0.0676809832239906
Ghana_359826_224_96,0.07176473841965542
Ghana_359826_224_128,0.07432612498671307
Ghana_359826_224_160,0.07246245197685629
Ghana_359826_224_192,0.05870942732638773
Ghana_359826_224_224,0.08976808465784966
Ghana_359826_224_256,0.09238070528402009
Ghana_359826_224_288,0.05974758465325988
Ghana_359826_224_320,0.08193812312359844
Ghana_359826_224_352,0.04316426227910261
Ghana_359826_224_384,0.051950944625028875
Ghana_359826_224_416,0.07784360438791924
Ghana_359826_224_480,0.07460167027733541
Ghana_359826_256_0,0.06184515525132606
Ghana_359826_256_32,0.05964282281176336
Ghana_359826_256_64,0.061712081884309
Ghana_359826_256_96,0.06649359570373599
Ghana_359826_256_128,0.08147672213133468
Ghana_359826_256_160,0.0632005172373395
Ghana_359826_256_192,0.08373226877600508
Ghana_359826_256_224,0.07288791976534517
Ghana_359826_256_256,0.09140020518777207
Ghana_359826_256_288,0.045667800975273516
Ghana_359826_256_320,0.08127280343944514
Ghana_359826_256_352,0.06051753524430324
Ghana_359826_256_384,0.06677471849389718
Ghana_359826_256_416,0.07716512461734237
Ghana_359826_256_448,0.08116216759788512
Ghana_359826_256_480,0.08270861197167748
Ghana_359826_288_0,0.07454156850847975
Ghana_359826_288_32,0.06039389055217584
Ghana_359826_288_64,0.057511369230668095
Ghana_359826_288_96,0.061944153440971185
Ghana_359826_288_128,0.0740125690646472
Ghana_359826_288_160,0.06428612852910756
Ghana_359826_288_192,0.06458775558003521
Ghana_359826_288_224,0.07087830056701012
Ghana_359826_288_256,0.07726546849882655
Ghana_359826_288_288,0.05978277006621733
Ghana_359826_288_320,0.06653884744302128
Ghana_359826_288_352,0.09272340646185837
Ghana_359826_288_480,0.08042570797936928
Ghana_359826_320_0,0.05068992283564124
Ghana_359826_320_32,0.04213459622171751
Ghana_359826_320_64,0.08070681937053523
Ghana_359826_320_96,0.0657847496074182
Ghana_359826_320_128,0.06303778386826628
Ghana_359826_320_160,0.05695783483347191
Ghana_359826_320_256,0.0814637768495227
