patch_id,p
Ghana_1078550_96_320,0.08272126260013456
Ghana_1078550_96_352,0.06837860011981711
Ghana_1078550_96_384,0.0658321965442619
Ghana_1078550_96_416,0.10722256544274865
Ghana_1078550_96_448,0.13773070975255577
Ghana_1078550_96_480,0.16840445583952146
Ghana_1078550_128_0,0.08827964228660198
Ghana_1078550_128_32,0.08039077375491593
Ghana_1078550_128_64,0.07344763907671951
Ghana_1078550_128_96,0.0571566003574804
Ghana_1078550_128_128,0.06385463619162075
Ghana_1078550_128_160,0.06833068976883387
Ghana_1078550_128_192,0.05960910746268339
Ghana_1078550_128_224,0.05369258324043271
Ghana_1078550_128_256,0.035725043511323724
Ghana_1078550_128_288,0.038728654942137085
Ghana_1078550_128_320,0.04985954199334603
Ghana_1078550_128_352,0.06455496706421603
Ghana_1078550_128_384,0.06557415409347946
Ghana_1078550_128_416,0.09940967268245192
Ghana_1078550_128_448,0.1281132346379667
Ghana_1078550_128_480,0.14817125308879744
Ghana_1078550_160_0,0.0920736449268214
Ghana_1078550_160_32,0.07335357001909365
Ghana_1078550_160_64,0.06462370101949992
Ghana_1078550_160_96,0.07256042270462741
Ghana_1078550_160_128,0.07266626106745767
Ghana_1078550_160_160,0.055171004312483195
Ghana_1078550_160_192,0.04120234104301754
Ghana_1078550_160_224,0.04412590935965573
Ghana_1078550_160_256,0.03705719370948439
Ghana_1078550_160_288,0.03194357472412048
Ghana_1078550_160_320,0.05779469419452236
Ghana_1078550_160_352,0.06163876038733058
Ghana_1078550_160_384,0.08593991711273238
Ghana_1078550_160_416,0.20663122129086078
Ghana_1078550_160_448,0.22896836268131016
Ghana_1078550_160_480,0.14050348085707903
Ghana_1078550_192_0,0.11353937854349766
Ghana_1078550_192_32,0.09381578929233927
Ghana_1078550_192_64,0.07639027928096453
Ghana_1078550_192_96,0.05590158819652372
Ghana_1078550_192_128,0.044821119362607624
Ghana_1078550_192_160,0.040209133207985095
Ghana_1078550_192_192,0.03443341852304052
Ghana_1078550_192_224,0.05386382803257497
Ghana_1078550_192_256,0.045082839745604716
Ghana_1078550_192_288,0.03868607410278455
Ghana_1078550_192_320,0.07475634179120044
Ghana_1078550_192_352,0.08319808968147398
Ghana_1078550_192_384,0.12217301640671065
Ghana_1078550_192_480,0.33657287830515614
Ghana_1078550_224_0,0.10029684553048461
Ghana_1078550_224_32,0.08092870003553032
Ghana_1078550_224_64,0.0655035111647865
Ghana_1078550_224_96,0.0448455577120898
Ghana_1078550_224_128,0.0402394964961248
Ghana_1078550_224_160,0.05481034899962567
Ghana_1078550_224_192,0.07183642015589764
Ghana_1078550_224_224,0.10779107905681695
Ghana_1078550_224_256,0.0650602638794294
Ghana_1078550_224_288,0.0670014679951878
Ghana_1078550_224_320,0.1045244139455858
Ghana_1078550_224_352,0.14009863141509174
Ghana_1078550_224_384,0.1987534931771329
Ghana_1078550_224_416,0.4220051416435911
Ghana_1078550_224_448,0.3409300372335334
Ghana_1078550_224_480,0.3712679744623468
Ghana_1078550_256_0,0.06911964245426279
Ghana_1078550_256_32,0.06446495413146985
Ghana_1078550_256_64,0.05599367467107164
Ghana_1078550_256_96,0.09295142032585522
Ghana_1078550_256_128,0.04899500381394358
Ghana_1078550_256_160,0.05183981412379548
Ghana_1078550_256_192,0.053974290607758754
Ghana_1078550_256_224,0.0932777471644216
Ghana_1078550_256_256,0.1341639854432698
Ghana_1078550_256_288,0.08979125777999815
Ghana_1078550_256_320,0.11140142524884392
Ghana_1078550_256_352,0.14051846602689083
Ghana_1078550_256_480,0.22206355670627986
Ghana_1078550_288_0,0.08232974196395247
Ghana_1078550_288_32,0.09233495789994318
Ghana_1078550_288_64,0.08576435245921829
Ghana_1078550_288_96,0.08785564402273272
Ghana_1078550_288_128,0.0768583885370784
Ghana_1078550_288_160,0.05000558547486132
Ghana_1078550_288_192,0.07726001385510578
Ghana_1078550_288_224,0.10393159183274316
Ghana_1078550_288_256,0.09035476981490888
Ghana_1078550_288_288,0.10226877738032375
Ghana_1078550_288_320,0.10864363991976794
Ghana_1078550_288_352,0.21931071159294013
Ghana_1078550_288_416,0.40290381212349474
Ghana_1078550_288_448,0.11930926238945024
Ghana_1078550_288_480,0.0807489884996745
Ghana_1078550_320_0,0.11603568749199189
Ghana_1078550_320_32,0.11987682753245714
Ghana_1078550_320_64,0.14368122174387002
Ghana_1078550_320_96,0.14320030423153315
Ghana_1078550_320_128,0.13186811043115207
Ghana_1078550_320_160,0.10414886990167535
Ghana_1078550_320_192,0.168166992643272
Ghana_1078550_320_224,0.12431714437291752
Ghana_1078550_320_256,0.12904084785530046
Ghana_1078550_320_288,0.1261653417276842
Ghana_1078550_320_320,0.14746647133227903
Ghana_1078550_320_352,0.1627188871914001
Ghana_1078550_320_416,0.25640175913357965
Ghana_1078550_320_448,0.09411981301782724
Ghana_1078550_320_480,0.08552642152004093
Ghana_1078550_352_0,0.13994253623898126
Ghana_1078550_352_32,0.11868617757715519
Ghana_1078550_352_64,0.1084961338969225
Ghana_1078550_352_96,0.10368046150979293
Ghana_1078550_352_128,0.11711839354334845
Ghana_1078550_352_160,0.10858331508406435
Ghana_1078550_352_192,0.14094217900424857
Ghana_1078550_352_224,0.1253108701558001
Ghana_1078550_352_256,0.12004921230837527
Ghana_1078550_352_288,0.12463727411500804
Ghana_1078550_352_320,0.1281508075234283
Ghana_1078550_352_352,0.12549798185024458
Ghana_1078550_352_384,0.21541787004118093
Ghana_1078550_352_480,0.14834385280497667
Ghana_1078550_384_0,0.15276278658079212
Ghana_1078550_384_32,0.1345436882535908
Ghana_1078550_384_64,0.15342861760570123
Ghana_1078550_384_96,0.1679331669773627
Ghana_1078550_384_128,0.12238904137337796
Ghana_1078550_384_160,0.11375503063860229
Ghana_1078550_384_192,0.09314904542734828
Ghana_1078550_384_224,0.10330185792743074
Ghana_1078550_384_256,0.12367186778358402
Ghana_1078550_384_288,0.10458464992200048
Ghana_1078550_384_320,0.15022077611133702
Ghana_1078550_384_352,0.1648337247857737
Ghana_1078550_384_384,0.25047182057184275
Ghana_1078550_384_416,0.3141747231867929
Ghana_1078550_384_480,0.2389060270170316
Ghana_1078550_416_0,0.15417828063100225
Ghana_1078550_416_32,0.1286597040327804
Ghana_1078550_416_64,0.14876167664299655
Ghana_1078550_416_96,0.1516789795585426
Ghana_1078550_416_128,0.11785731233683586
Ghana_1078550_416_160,0.10499812986640257
Ghana_1078550_416_192,0.10565021902881315
Ghana_1078550_416_224,0.09984139497148854
Ghana_1078550_416_256,0.1132662753106609
Ghana_1078550_416_288,0.14427291675553416
Ghana_1078550_416_320,0.1702225071043281
Ghana_1078550_416_352,0.14674058633430573
Ghana_1078550_416_384,0.1908957343240799
Ghana_1078550_448_0,0.12151667673949605
Ghana_1078550_448_32,0.10840762692622871
Ghana_1078550_448_64,0.11220148397709538
Ghana_1078550_448_96,0.112739643596051
Ghana_1078550_448_128,0.13349253766734168
Ghana_1078550_448_160,0.11142692363254016
Ghana_1078550_448_192,0.16864246463013682
Ghana_1078550_448_224,0.1549035669718179
Ghana_1078550_448_256,0.16520473650603745
Ghana_1078550_448_288,0.18621128249423732
Ghana_1078550_448_320,0.17712931118380068
Ghana_1078550_448_352,0.1387197278906223
Ghana_1078550_448_384,0.10550234410773993
Ghana_1078550_448_416,0.09757772566780276
Ghana_1078550_448_480,0.2586273593958615
Ghana_1078550_480_0,0.12221010555033644
Ghana_1078550_480_32,0.0960733845626532
Ghana_1078550_480_64,0.10130708907261061
Ghana_1078550_480_96,0.09031024326408915
Ghana_1078550_480_128,0.10579534682309225
Ghana_1078550_480_160,0.1278585743337602
Ghana_1078550_480_192,0.1292017402549813
Ghana_1078550_480_224,0.14322051002281008
Ghana_1078550_480_256,0.15444797939774127
Ghana_1078550_480_288,0.15662666759862398
Ghana_1078550_480_320,0.1316954666494773
Ghana_1078550_480_352,0.14142578501737973
Ghana_1078550_480_384,0.07701912338666506
Ghana_1078550_480_416,0.07408843537229415
Ghana_1078550_480_448,0.29175227050343194
Ghana_1078550_480_480,0.21109878867312595
Ghana_97059_0_0,0.20928996085607743
Ghana_97059_0_32,0.18223427154052899
Ghana_97059_0_64,0.1939506448571316
Ghana_97059_0_96,0.168806823237006
Ghana_97059_0_128,0.1595780529697932
Ghana_97059_0_160,0.153514332429051
Ghana_97059_0_192,0.12298968397191302
Ghana_97059_0_224,0.12093511640575458
Ghana_97059_0_256,0.09637622189444169
Ghana_97059_0_288,0.06647831735517175
Ghana_97059_0_320,0.06603038219852889
Ghana_97059_0_352,0.0560740254710882
Ghana_97059_0_384,0.061249151607826895
Ghana_97059_0_416,0.11693720734728996
Ghana_97059_0_448,0.1392853812972621
Ghana_97059_0_480,0.15928574080959215
Ghana_97059_32_0,0.2722353969094874
Ghana_97059_32_32,0.23096232912445414
Ghana_97059_32_64,0.16614044488894364
Ghana_97059_32_96,0.17178872703070253
Ghana_97059_32_128,0.18272480161608534
Ghana_97059_32_160,0.23588010279070587
Ghana_97059_32_192,0.21527076592394867
Ghana_97059_32_224,0.18294611861731924
Ghana_97059_32_256,0.12155637150101686
Ghana_97059_32_320,0.11264273989695842
Ghana_97059_32_352,0.07226661956594868
Ghana_97059_32_384,0.05451442963518422
Ghana_97059_32_416,0.11170780955901405
Ghana_97059_32_448,0.12831446808818767
Ghana_97059_32_480,0.13370054414286184
Ghana_97059_64_0,0.20849046685715517
Ghana_97059_64_32,0.19175925978974237
Ghana_97059_64_64,0.15154511804291856
Ghana_97059_64_96,0.18021473796791118
Ghana_97059_64_128,0.2225136324184136
Ghana_97059_64_160,0.23361839152749073
Ghana_97059_64_192,0.1906995179168842
Ghana_97059_64_224,0.16265435976675846
Ghana_97059_64_256,0.13934573789781546
Ghana_97059_64_288,0.1375770031881144
Ghana_97059_64_320,0.11533121514696805
Ghana_97059_64_352,0.09810311854630402
Ghana_97059_64_384,0.06629834188665558
Ghana_97059_64_416,0.09034819721463941
Ghana_97059_64_448,0.09367510399355188
Ghana_97059_64_480,0.17399081659157623
Ghana_97059_96_0,0.17999187473895542
Ghana_97059_96_32,0.17127651619015893
Ghana_97059_96_64,0.19707312623860207
Ghana_97059_96_96,0.20672745135119935
Ghana_97059_96_128,0.23306214981148884
Ghana_97059_96_160,0.2526899767500423
Ghana_97059_96_192,0.2003605950076863
Ghana_97059_96_224,0.1444044231640038
Ghana_97059_96_256,0.15086295936265068
Ghana_97059_96_288,0.14818204107053468
Ghana_97059_96_352,0.11277669618640025
Ghana_97059_96_384,0.1052627415327639
Ghana_97059_96_416,0.13607268249640614
Ghana_97059_96_448,0.11232607206808808
Ghana_97059_96_480,0.11190374744576066
Ghana_97059_128_0,0.2026447819848705
Ghana_97059_128_32,0.19956187945702727
Ghana_97059_128_64,0.19533462550911995
Ghana_97059_128_96,0.24447886107116676
Ghana_97059_128_128,0.25977827175500834
Ghana_97059_128_160,0.23355691225650418
Ghana_97059_128_192,0.25939765374389123
Ghana_97059_128_224,0.2202401911103747
Ghana_97059_128_256,0.2600579293445711
Ghana_97059_128_288,0.20079551733033116
Ghana_97059_128_320,0.14420389930915928
Ghana_97059_128_352,0.1402415860497577
Ghana_97059_128_416,0.16935628786295132
Ghana_97059_128_448,0.13807012226134108
Ghana_97059_128_480,0.14606186921923475
Ghana_97059_160_0,0.2532259567725857
Ghana_97059_160_32,0.21098310870420253
Ghana_97059_160_64,0.18986580904987196
Ghana_97059_160_96,0.2362891791771387
Ghana_97059_160_128,0.26150602723543315
Ghana_97059_160_160,0.22147477562023432
Ghana_97059_160_192,0.23627223465911934
Ghana_97059_160_224,0.2594846838788296
Ghana_97059_160_256,0.26536436662817137
Ghana_97059_160_288,0.30019327713786975
Ghana_97059_160_320,0.22829784377742368
Ghana_97059_160_352,0.18282500419123832
Ghana_97059_160_384,0.18137540894445203
Ghana_97059_160_416,0.1422308147198409
Ghana_97059_160_448,0.14658803598467252
Ghana_97059_160_480,0.13390976695909046
Ghana_97059_192_0,0.2853276082574171
Ghana_97059_192_32,0.25102272236529655
Ghana_97059_192_64,0.1890298183348108
Ghana_97059_192_96,0.2008572336657941
Ghana_97059_192_128,0.21424462708426656
Ghana_97059_192_160,0.21510742626951107
Ghana_97059_192_192,0.18383002952851243
Ghana_97059_192_224,0.22140878443783676
Ghana_97059_192_256,0.25711345861986873
Ghana_97059_192_288,0.23758349054028907
Ghana_97059_192_320,0.234971321063809
Ghana_97059_192_352,0.17657421963367195
Ghana_97059_192_384,0.18502506108407932
Ghana_97059_192_416,0.12010319323766887
Ghana_97059_192_448,0.12852655507842145
Ghana_97059_192_480,0.1392768482594628
Ghana_97059_224_0,0.2708011808676573
Ghana_97059_224_32,0.3008971641536578
Ghana_97059_224_64,0.2596706868013848
Ghana_97059_224_96,0.23452245865380122
Ghana_97059_224_128,0.2231641037767728
Ghana_97059_224_160,0.20359160886572206
Ghana_97059_224_192,0.19027760842151237
Ghana_97059_224_224,0.217812850712153
Ghana_97059_224_256,0.2411471925791958
Ghana_97059_224_288,0.2680844823716989
Ghana_97059_224_320,0.2519617241097973
Ghana_97059_224_352,0.19452391080782194
Ghana_97059_224_384,0.18533804624253572
Ghana_97059_224_416,0.21616012836072057
Ghana_97059_224_448,0.19360693684168045
Ghana_97059_224_480,0.1937148423204607
Ghana_97059_256_0,0.24231319560723133
Ghana_97059_256_32,0.2529118309054903
Ghana_97059_256_64,0.30109948776927037
Ghana_97059_256_96,0.28103537545112267
Ghana_97059_256_128,0.21333121726962453
Ghana_97059_256_160,0.23646861715023806
Ghana_97059_256_192,0.20996368851273586
Ghana_97059_256_224,0.18998032441152846
Ghana_97059_256_256,0.19001274072674618
Ghana_97059_256_288,0.23345866745347105
Ghana_97059_256_320,0.23864304045953452
Ghana_97059_256_352,0.18981188275691036
Ghana_97059_256_384,0.18542742897841447
Ghana_97059_256_416,0.20313711140874058
Ghana_97059_256_448,0.22617198046287737
Ghana_97059_256_480,0.2265610189985553
Ghana_97059_288_0,0.2541296457874138
Ghana_97059_288_32,0.2688548741981933
Ghana_97059_288_64,0.21847384772287198
Ghana_97059_288_96,0.18671412928338313
Ghana_97059_288_128,0.20074972266508925
Ghana_97059_288_160,0.22904352998727112
Ghana_97059_288_192,0.21065941693391418
Ghana_97059_288_224,0.17986460514233873
Ghana_97059_288_256,0.2012582150234142
Ghana_97059_288_288,0.2108451728684645
Ghana_97059_288_320,0.21908274570301134
Ghana_97059_288_352,0.18853785944410156
Ghana_97059_288_384,0.19546654701984545
Ghana_97059_288_416,0.16801207012743707
Ghana_97059_288_448,0.1813730069233827
Ghana_97059_288_480,0.19299484877847276
Ghana_97059_320_0,0.23329427615248563
Ghana_97059_320_32,0.26646846721172146
Ghana_97059_320_64,0.2555136798959033
Ghana_97059_320_96,0.2181312455107617
Ghana_97059_320_128,0.21992445766663732
Ghana_97059_320_160,0.26265455919204334
Ghana_97059_320_192,0.2984184513664917
Ghana_97059_320_224,0.2783332777721319
Ghana_97059_320_256,0.2379457399645999
Ghana_97059_320_288,0.16705316747202345
Ghana_97059_320_320,0.22293373407488706
Ghana_97059_320_352,0.2279113897593043
Ghana_97059_320_384,0.19849617815409926
Ghana_97059_320_416,0.16364070232214095
Ghana_97059_320_448,0.1523247327039457
Ghana_97059_320_480,0.19091230003731086
Ghana_97059_352_0,0.2650951169487324
Ghana_97059_352_32,0.26556039631060196
Ghana_97059_352_64,0.24037827045933335
Ghana_97059_352_96,0.2529018906573351
Ghana_97059_352_128,0.2542062591531163
Ghana_97059_352_160,0.2746064987019508
Ghana_97059_352_192,0.305885767722939
Ghana_97059_352_224,0.29891883440601447
Ghana_97059_352_256,0.25727648039433904
Ghana_97059_352_288,0.19234932205010985
Ghana_97059_352_320,0.18049280078640698
Ghana_97059_352_352,0.2632630625085029
Ghana_97059_352_384,0.2189869700374826
Ghana_97059_352_416,0.18542960624208987
Ghana_97059_352_448,0.20304930311310668
Ghana_97059_352_480,0.22828647684132555
Ghana_97059_384_0,0.2867486829533934
Ghana_97059_384_32,0.278198211780473
Ghana_97059_384_64,0.2699810881055625
Ghana_97059_384_96,0.2780899202507692
Ghana_97059_384_128,0.2875157448876923
Ghana_97059_384_160,0.3101688854478264
Ghana_97059_384_192,0.30974308429512093
Ghana_97059_384_224,0.3150967201788644
Ghana_97059_384_256,0.27593777758287236
Ghana_97059_384_288,0.1938883798523141
Ghana_97059_384_320,0.19079123938902268
Ghana_97059_384_352,0.18480286688954298
Ghana_97059_384_384,0.18583510045057874
Ghana_97059_384_416,0.19759690978190386
Ghana_97059_384_448,0.20152737111646737
Ghana_97059_384_480,0.1497948041641142
Ghana_97059_416_0,0.29617664950289074
Ghana_97059_416_32,0.29363396835647604
Ghana_97059_416_64,0.2861282919998052
Ghana_97059_416_96,0.2733635928018049
Ghana_97059_416_128,0.24441848047152895
Ghana_97059_416_160,0.28583773152251374
Ghana_97059_416_192,0.3025947220563379
Ghana_97059_416_224,0.3225070056778786
Ghana_97059_416_256,0.2921315012139908
Ghana_97059_416_288,0.21359147964945727
Ghana_97059_416_320,0.20550910604204237
Ghana_97059_416_352,0.23922696807204633
Ghana_97059_416_384,0.23560750302507813
Ghana_97059_416_416,0.24535455671042114
Ghana_97059_416_448,0.2213828693364661
Ghana_97059_416_480,0.13303965324534142
Ghana_97059_448_0,0.3068903956392883
Ghana_97059_448_32,0.28881224463794486
Ghana_97059_448_64,0.3098499632322752
Ghana_97059_448_96,0.2862140404311001
Ghana_97059_448_128,0.2689678081198481
Ghana_97059_448_160,0.2916074235904793
Ghana_97059_448_192,0.33300471061732095
Ghana_97059_448_224,0.3224907393020826
Ghana_97059_448_256,0.30060845994030344
Ghana_97059_448_288,0.24976772812091785
Ghana_97059_448_320,0.23182625859797285
Ghana_97059_448_352,0.22841273962430844
Ghana_97059_448_384,0.23201008248517074
Ghana_97059_448_416,0.2158803145866287
Ghana_97059_448_448,0.17801795868011622
Ghana_97059_448_480,0.14714920038927756
Ghana_97059_480_0,0.3283494498847807
Ghana_97059_480_32,0.3179249862843489
Ghana_97059_480_64,0.3049175482104337
Ghana_97059_480_96,0.3245891924578046
Ghana_97059_480_128,0.2802906136439639
Ghana_97059_480_160,0.292877157012029
Ghana_97059_480_192,0.3380434143587297
Ghana_97059_480_224,0.3402745353115554
Ghana_97059_480_256,0.3012519735509688
Ghana_97059_480_288,0.2973142696482257
Ghana_97059_480_320,0.27971129553037594
Ghana_97059_480_352,0.2725755628418333
Ghana_97059_480_384,0.23922587588717542
Ghana_97059_480_416,0.2430665643344307
Ghana_97059_480_448,0.1690267478372609
Ghana_97059_480_480,0.11894024383252945
Ghana_359826_0_0,0.1436025344990409
Ghana_359826_0_32,0.13129429952321153
Ghana_359826_0_64,0.1324289040226624
Ghana_359826_0_96,0.08401584200408035
Ghana_359826_0_128,0.11601659884436345
Ghana_359826_0_160,0.12018180640539414
Ghana_359826_0_192,0.14444755888006622
Ghana_359826_0_224,0.14397590692546633
Ghana_359826_0_256,0.1639582167524373
Ghana_359826_0_288,0.16887393853380497
Ghana_359826_0_320,0.13521402142798858
Ghana_359826_0_352,0.11646491627099234
Ghana_359826_0_384,0.14595615938567977
Ghana_359826_0_416,0.15185396223007322
Ghana_359826_0_448,0.11387251940505366
Ghana_359826_0_480,0.12670575953616786
Ghana_359826_32_0,0.12763397875830937
Ghana_359826_32_32,0.13418469986803058
Ghana_359826_32_64,0.14348880041720896
Ghana_359826_32_96,0.15253072025197612
Ghana_359826_32_128,0.12674498552986166
Ghana_359826_32_160,0.1267041071363287
Ghana_359826_32_256,0.12237378643448626
Ghana_359826_32_288,0.11602613212882859
Ghana_359826_32_320,0.13384743563997434
Ghana_359826_32_352,0.14418930857185625
Ghana_359826_32_384,0.16901376915166932
Ghana_359826_32_416,0.14909709774257326
Ghana_359826_32_448,0.11227543975272077
Ghana_359826_32_480,0.1033005804015115
Ghana_359826_64_0,0.12903580149785596
Ghana_359826_64_32,0.15206396391999474
Ghana_359826_64_64,0.15011884552161273
Ghana_359826_64_96,0.12688226667876107
Ghana_359826_64_128,0.13147333919464496
Ghana_359826_64_160,0.11054818645717662
Ghana_359826_64_192,0.1307648799350948
Ghana_359826_64_224,0.10354174397254573
Ghana_359826_64_256,0.12137771215398495
Ghana_359826_64_288,0.12910502133682097
Ghana_359826_64_320,0.10027332664531416
Ghana_359826_64_352,0.14698353485176477
Ghana_359826_64_384,0.1595514432993332
Ghana_359826_64_416,0.15032173043358027
Ghana_359826_64_448,0.11731476663305047
Ghana_359826_64_480,0.10610443914378286
Ghana_359826_96_0,0.13628321038020852
Ghana_359826_96_32,0.169480007082173
Ghana_359826_96_64,0.18484301981708745
Ghana_359826_96_96,0.14839185113474487
Ghana_359826_96_128,0.12850224480270075
Ghana_359826_96_160,0.0996667264518828
Ghana_359826_96_192,0.10664141525784987
Ghana_359826_96_224,0.116713090932617
Ghana_359826_96_256,0.12359305757770815
Ghana_359826_96_288,0.08969496021341922
Ghana_359826_96_320,0.14689364204051952
Ghana_359826_96_352,0.1445536470016599
Ghana_359826_96_384,0.1241974365555939
Ghana_359826_96_416,0.08505033374953051
Ghana_359826_96_448,0.10708604512603437
Ghana_359826_96_480,0.1311952233474058
Ghana_359826_128_0,0.15035081803280168
Ghana_359826_128_32,0.16386424346222575
Ghana_359826_128_64,0.20236264425011669
Ghana_359826_128_96,0.15008255876200985
Ghana_359826_128_128,0.09857876035339265
Ghana_359826_128_160,0.11097153093437039
Ghana_359826_128_192,0.11829181716319352
Ghana_359826_128_224,0.12543615459786422
Ghana_359826_128_256,0.11641820724188709
Ghana_359826_128_288,0.14494277811334202
Ghana_359826_128_320,0.1313742199765383
Ghana_359826_128_352,0.09510653261144222
Ghana_359826_128_384,0.08842525668647648
Ghana_359826_128_416,0.09589066464833275
Ghana_359826_128_448,0.07781364666781812
Ghana_359826_128_480,0.11072938718997233
Ghana_359826_160_0,0.1653048943566214
Ghana_359826_160_32,0.14847456944897533
Ghana_359826_160_64,0.16001347524132545
Ghana_359826_160_96,0.16060574305245928
Ghana_359826_160_128,0.09136295757626009
Ghana_359826_160_160,0.16405545451019068
Ghana_359826_160_192,0.1890432575581711
Ghana_359826_160_224,0.17045783252877414
Ghana_359826_160_256,0.13154962328270345
Ghana_359826_160_288,0.11957353292281717
Ghana_359826_160_320,0.1157920359834295
Ghana_359826_160_352,0.17428851812838395
Ghana_359826_160_384,0.1083984608676138
Ghana_359826_160_416,0.12688468029254765
Ghana_359826_160_448,0.08034548752646915
Ghana_359826_160_480,0.10350246488600892
Ghana_359826_192_0,0.15982263888208764
Ghana_359826_192_32,0.1463321402109547
Ghana_359826_192_64,0.15588991971038135
Ghana_359826_192_96,0.15635469104789235
Ghana_359826_192_128,0.11363812415518565
Ghana_359826_192_160,0.1534178163026859
Ghana_359826_192_192,0.12662228966288905
Ghana_359826_192_224,0.21094189582883194
Ghana_359826_192_256,0.14629290648275697
Ghana_359826_192_288,0.14772560096657383
Ghana_359826_192_320,0.14314551313109145
Ghana_359826_192_352,0.145505050818238
Ghana_359826_192_384,0.13240039439679077
Ghana_359826_192_416,0.14571653674868904
Ghana_359826_192_448,0.12482730985411794
Ghana_359826_192_480,0.1673386243867897
Ghana_359826_224_0,0.15061697948995767
Ghana_359826_224_32,0.14311414967751798
Ghana_359826_224_64,0.14016845056181637
Ghana_359826_224_96,0.14595262300087414
Ghana_359826_224_128,0.15158187598900008
Ghana_359826_224_160,0.180206203490855
Ghana_359826_224_192,0.14230533206438867
Ghana_359826_224_224,0.23133770044992402
Ghana_359826_224_256,0.17443381864765647
Ghana_359826_224_288,0.14207381414751943
Ghana_359826_224_320,0.12280488447005353
Ghana_359826_224_352,0.1200595692445187
Ghana_359826_224_384,0.12653745541702272
Ghana_359826_224_416,0.10275184456020449
Ghana_359826_224_480,0.12053049026522628
Ghana_359826_256_0,0.14160037848305904
Ghana_359826_256_32,0.13576605228630645
Ghana_359826_256_64,0.13843291982125747
Ghana_359826_256_96,0.14167584471299202
Ghana_359826_256_128,0.11888996274776054
Ghana_359826_256_160,0.13226249645036697
Ghana_359826_256_192,0.12805819990532066
Ghana_359826_256_224,0.20770549047179257
Ghana_359826_256_256,0.2280039020876258
Ghana_359826_256_288,0.16613042705631048
Ghana_359826_256_320,0.14222496103362428
Ghana_359826_256_352,0.09027374296825115
Ghana_359826_256_384,0.12587815625750073
Ghana_359826_256_416,0.14511102664864525
Ghana_359826_256_448,0.15876588673059924
Ghana_359826_256_480,0.1127091253583646
Ghana_359826_288_0,0.17515653133099274
Ghana_359826_288_32,0.14370204223702074
Ghana_359826_288_64,0.13721017610214364
Ghana_359826_288_96,0.14476830450355646
Ghana_359826_288_128,0.12747177640258475
Ghana_359826_288_160,0.12439044335563632
Ghana_359826_288_192,0.17029475596297114
Ghana_359826_288_224,0.27039408821317035
Ghana_359826_288_256,0.17156593339445075
Ghana_359826_288_288,0.12814608735997307
Ghana_359826_288_320,0.16631264232082385
Ghana_359826_288_352,0.1704680409706736
Ghana_359826_288_480,0.15073741981232136
Ghana_359826_320_0,0.11915840831298977
Ghana_359826_320_32,0.11538296950765817
Ghana_359826_320_64,0.12443215701022638
Ghana_359826_320_96,0.1254714920033533
Ghana_359826_320_128,0.11689917468800512
Ghana_359826_320_160,0.12317674196779205
